
0		135		1.23114e+02
0		136		1.66512e+02
0		137		1.23114e+02
0		138		4.97332e+01
0		139		1.10711e+01
0		140		1.34993e+00
0		141		9.21208e-02
0		142		3.48265e-03
0		143		7.46897e-05
0		144		9.15617e-07
0		145		6.45961e-09
0		146		2.68226e-11
0		147		6.62799e-14
0		148		1.00114e-16
0		149		9.19477e-20
0		150		5.38828e-23
0		151		2.05542e-26
0		152		5.15705e-30
0		153		8.64670e-34
0		154		1.00911e-37
0		155		8.31645e-42
0		156		5.06198e-46
0		157		2.32604e-50
0		158		7.91779e-55
0		159		2.26249e-59
0		160		5.06490e-64
0		161		9.56585e-69
0		162		1.53450e-73
0		163		2.20443e-78
0		164		2.90897e-83
0		165		3.57727e-88
0		166		4.20462e-93
0		167		4.99957e-98
0		168		5.83091e-103
0		169		7.37123e-108
0		170		9.62413e-113
0		171		1.41563e-117
0		172		2.30015e-122
0		173		4.36703e-127
0		174		9.95659e-132
0		175		2.74878e-136
0		176		8.80493e-141
0		177		3.60266e-145
0		178		1.90327e-149
0		179		1.26306e-153
0		180		1.11232e-157
0		181		1.29946e-161
0		182		0.00000e+00
0		183		0.00000e+00
0		184		0.00000e+00
0		185		0.00000e+00
0		186		0.00000e+00
0		187		0.00000e+00
0		188		0.00000e+00
0		189		0.00000e+00
0		190		0.00000e+00
0		191		0.00000e+00
0		192		0.00000e+00
0		193		0.00000e+00
0		194		0.00000e+00
0		195		0.00000e+00
0		196		0.00000e+00
0		197		1.63042e-321
0		198		2.17446e-308
0		199		3.01584e-295
0		200		4.88764e-282
0		201		7.47117e-269
0		202		1.01243e-255
0		203		1.15865e-242
0		204		9.87076e-230
0		205		5.82367e-217
0		206		1.98849e-204
0		207		3.96111e-192
0		208		4.09749e-180
0		209		1.83505e-168
0		210		3.56019e-157
0		211		2.74506e-146
0		212		7.03513e-136
0		213		6.20080e-126
0		214		1.58827e-116
0		215		1.10235e-107
0		216		2.05845e-99
0		217		9.31512e-92
0		218		9.48839e-85
0		219		2.03681e-78
0		220		9.12718e-73
0		221		7.83578e-68
0		222		1.26114e-63
0		223		3.70581e-60
0		224		1.86794e-57
0		225		1.62952e-55
0		226		2.36249e-54
0		227		5.81881e-54
0		228		2.36249e-54
0		229		1.62952e-55
0		230		1.86794e-57
0		231		3.70581e-60
0		232		1.26114e-63
0		233		7.83578e-68
0		234		9.12718e-73
0		235		2.03681e-78
0		236		9.48839e-85
0		237		9.31512e-92
0		238		2.05845e-99
0		239		1.10235e-107
0		240		1.58827e-116
0		241		6.20080e-126
0		242		7.03513e-136
0		243		2.74506e-146
0		244		3.56019e-157
0		245		1.83505e-168
0		246		4.09749e-180
0		247		3.96111e-192
0		248		1.98849e-204
0		249		5.82367e-217
0		250		9.87076e-230
0		251		1.15865e-242
0		252		1.01243e-255
0		253		7.47117e-269
0		254		4.88764e-282
0		255		3.01584e-295
0		256		2.17446e-308
0		257		1.63042e-321
0		258		0.00000e+00
0		259		0.00000e+00
0		260		0.00000e+00
0		261		0.00000e+00
0		262		0.00000e+00
0		263		0.00000e+00
0		264		0.00000e+00
0		265		0.00000e+00
0		266		0.00000e+00
0		267		0.00000e+00
0		268		0.00000e+00
0		269		0.00000e+00
0		270		0.00000e+00
0		271		0.00000e+00
0		272		0.00000e+00
0		273		0.00000e+00
0		274		0.00000e+00
0		275		0.00000e+00
0		276		0.00000e+00
0		277		0.00000e+00
0		278		0.00000e+00
0		279		0.00000e+00
0		280		0.00000e+00
0		281		0.00000e+00
0		282		0.00000e+00
0		283		0.00000e+00
0		284		0.00000e+00
0		285		0.00000e+00
0		286		0.00000e+00
0		287		0.00000e+00
0		288		0.00000e+00
0		289		0.00000e+00
0		290		0.00000e+00
0		291		0.00000e+00
0		292		0.00000e+00
0		293		0.00000e+00
0		294		0.00000e+00
0		295		0.00000e+00
0		296		0.00000e+00
0		297		0.00000e+00
0		298		0.00000e+00
0		299		0.00000e+00
0		300		0.00000e+00
0		301		0.00000e+00
0		302		0.00000e+00
0		303		0.00000e+00
0		304		0.00000e+00
0		305		0.00000e+00
0		306		0.00000e+00
0		307		0.00000e+00
0		308		0.00000e+00
0		309		0.00000e+00
0		310		0.00000e+00
0		311		0.00000e+00
0		312		0.00000e+00
0		313		0.00000e+00
0		314		0.00000e+00
0		315		0.00000e+00
0		316		0.00000e+00
0		317		0.00000e+00
0		318		0.00000e+00
0		319		0.00000e+00
0		320		0.00000e+00
0		321		0.00000e+00
0		322		0.00000e+00
0		323		0.00000e+00
0		324		0.00000e+00
0		325		0.00000e+00
0		326		0.00000e+00
0		327		0.00000e+00
0		328		0.00000e+00
0		329		0.00000e+00
0		330		0.00000e+00
0		331		0.00000e+00
0		332		0.00000e+00
0		333		0.00000e+00
0		334		0.00000e+00
0		335		0.00000e+00
0		336		0.00000e+00
0		337		0.00000e+00
0		338		0.00000e+00
0		339		0.00000e+00
0		340		0.00000e+00
0		341		0.00000e+00
0		342		0.00000e+00
0		343		0.00000e+00
0		344		0.00000e+00
0		345		0.00000e+00
0		346		0.00000e+00
0		347		0.00000e+00
0		348		0.00000e+00
0		349		0.00000e+00
0		350		0.00000e+00
0		351		0.00000e+00
0		352		0.00000e+00
0		353		0.00000e+00
0		354		0.00000e+00
0		355		0.00000e+00
0		356		0.00000e+00
0		357		0.00000e+00
0		358		0.00000e+00
0		359		0.00000e+00
0		360		0.00000e+00
0		361		0.00000e+00
0		362		0.00000e+00
0		363		0.00000e+00
0		364		0.00000e+00
0		365		0.00000e+00
0		366		0.00000e+00
0		367		0.00000e+00
0		368		0.00000e+00
0		369		0.00000e+00
0		370		0.00000e+00
0		371		0.00000e+00
0		372		0.00000e+00
0		373		0.00000e+00
0		374		0.00000e+00
0		375		0.00000e+00
0		376		0.00000e+00
0		377		0.00000e+00
0		378		0.00000e+00
0		379		0.00000e+00
0		380		0.00000e+00
0		381		0.00000e+00
0		382		0.00000e+00
0		383		0.00000e+00
0		384		0.00000e+00
0		385		0.00000e+00
0		386		0.00000e+00
0		387		0.00000e+00
0		388		0.00000e+00
0		389		0.00000e+00
0		390		0.00000e+00
0		391		0.00000e+00
0		392		0.00000e+00
0		393		0.00000e+00
0		394		0.00000e+00
0		395		0.00000e+00
0		396		0.00000e+00
0		397		0.00000e+00
0		398		0.00000e+00
0		399		0.00000e+00
0		400		0.00000e+00
0		401		0.00000e+00
0		402		0.00000e+00
0		403		0.00000e+00
0		404		0.00000e+00
0		405		0.00000e+00
0		406		0.00000e+00
0		407		0.00000e+00
0		408		0.00000e+00
0		409		0.00000e+00
0		410		0.00000e+00
0		411		0.00000e+00
0		412		0.00000e+00
0		413		0.00000e+00
0		414		0.00000e+00
0		415		0.00000e+00
0		416		0.00000e+00
0		417		0.00000e+00
0		418		0.00000e+00
0		419		0.00000e+00
0		420		0.00000e+00
0		421		0.00000e+00
0		422		0.00000e+00
0		423		0.00000e+00
0		424		0.00000e+00
0		425		0.00000e+00
0		426		0.00000e+00
0		427		0.00000e+00
0		428		0.00000e+00
0		429		0.00000e+00
0		430		0.00000e+00
0		431		0.00000e+00
0		432		0.00000e+00
0		433		0.00000e+00
0		434		0.00000e+00
0		435		0.00000e+00
0		436		0.00000e+00
0		437		0.00000e+00
0		438		0.00000e+00
0		439		0.00000e+00
0		440		0.00000e+00
0		441		0.00000e+00
0		442		0.00000e+00
0		443		0.00000e+00
0		444		0.00000e+00
0		445		0.00000e+00
0		446		0.00000e+00
0		447		0.00000e+00
0		448		0.00000e+00
0		449		0.00000e+00
0		450		0.00000e+00
0		451		0.00000e+00
0		452		0.00000e+00
0		453		0.00000e+00
0		454		0.00000e+00
0		455		0.00000e+00
0		456		0.00000e+00
0		457		0.00000e+00
0		458		0.00000e+00
0		459		0.00000e+00
0		460		0.00000e+00
0		461		0.00000e+00
0		462		0.00000e+00
0		463		0.00000e+00
0		464		0.00000e+00
0		465		0.00000e+00
0		466		0.00000e+00
0		467		0.00000e+00
0		468		0.00000e+00
0		469		0.00000e+00
0		470		0.00000e+00
0		471		0.00000e+00
0		472		0.00000e+00
0		473		0.00000e+00
0		474		0.00000e+00
0		475		0.00000e+00
0		476		0.00000e+00
0		477		0.00000e+00
0		478		0.00000e+00
0		479		0.00000e+00
0		480		0.00000e+00
0		481		0.00000e+00
0		482		0.00000e+00
0		483		0.00000e+00
0		484		0.00000e+00
0		485		0.00000e+00
0		486		0.00000e+00
0		487		0.00000e+00
0		488		0.00000e+00
0		489		0.00000e+00
0		490		0.00000e+00
0		491		0.00000e+00
0		492		0.00000e+00
0		493		0.00000e+00
0		494		0.00000e+00
0		495		0.00000e+00
0		496		0.00000e+00
0		497		0.00000e+00
0		498		0.00000e+00
0		499		0.00000e+00
0		500		0.00000e+00
0		501		0.00000e+00
0		502		0.00000e+00
0		503		0.00000e+00
0		504		0.00000e+00
0		505		0.00000e+00
0		506		0.00000e+00
0		507		0.00000e+00
0		508		0.00000e+00
0		509		0.00000e+00
0		510		0.00000e+00
0		511		0.00000e+00
0		512		0.00000e+00
0		513		0.00000e+00
0		514		0.00000e+00
0		515		0.00000e+00
0		516		0.00000e+00
0		517		0.00000e+00
0		518		0.00000e+00
0		519		0.00000e+00
0		520		0.00000e+00
0		521		0.00000e+00
0		522		0.00000e+00
0		523		0.00000e+00
0		524		0.00000e+00
0		525		0.00000e+00
0		526		0.00000e+00
0		527		0.00000e+00
0		528		0.00000e+00
0		529		0.00000e+00
0		530		0.00000e+00
0		531		0.00000e+00
0		532		0.00000e+00
0		533		0.00000e+00
0		534		0.00000e+00
0		535		0.00000e+00
0		536		0.00000e+00
0		537		0.00000e+00
0		538		0.00000e+00
0		539		0.00000e+00
0		540		0.00000e+00
0		541		0.00000e+00
0		542		0.00000e+00
0		543		0.00000e+00
0		544		0.00000e+00
0		545		1.22291e-35
0		546		1.12391e-35
0		547		9.76376e-36
0		548		6.22223e-36
0		549		1.28209e-36
0		550		2.17078e-38
0		551		4.61988e-41
0		552		1.20850e-44
0		553		7.55634e-51
0		554		1.76553e-12
0		555		1.62261e-12
0		556		1.40961e-12
0		557		8.98316e-13
0		558		1.85098e-13
0		559		3.13399e-15
0		560		6.66982e-18
0		561		1.74473e-21
0		562		1.09092e-27
0		563		5.20535e+00
0		564		4.78397e+00
0		565		4.15599e+00
0		566		2.64852e+00
0		567		5.45728e-01
0		568		9.24000e-03
0		569		1.96647e-05
0		570		5.14402e-09
0		571		3.21639e-15
0		572		5.20535e+00
0		573		4.78397e+00
0		574		4.15599e+00
0		575		2.64852e+00
0		576		5.45728e-01
0		577		9.24000e-03
0		578		1.96647e-05
0		579		5.14402e-09
0		580		3.21639e-15
0		581		1.76553e-12
0		582		1.62261e-12
0		583		1.40961e-12
0		584		8.98316e-13
0		585		1.85098e-13
0		586		3.13399e-15
0		587		6.66982e-18
0		588		1.74473e-21
0		589		1.09092e-27
0		590		1.22291e-35
0		591		1.12391e-35
0		592		9.76376e-36
0		593		6.22223e-36
0		594		1.28209e-36
0		595		2.17078e-38
0		596		4.61988e-41
0		597		1.20850e-44
0		598		7.55634e-51
